"","ID","N","AR","interest"
"4064",4064,300,0,0
"4065",4065,400,-0.5,1
"4066",4066,400,0,0
"4067",4067,500,-0.5,1
"4068",4068,500,0,0
"4069",4069,100,0.5,1
"4070",4070,100,0,0
"4071",4071,150,0.5,1
"4072",4072,150,0,0
"4073",4073,200,0.5,1
"4074",4074,200,0,0
"4075",4075,300,0.5,1
"4076",4076,300,0,0
"4077",4077,400,0.5,1
"4078",4078,400,0,0
"4079",4079,500,0.5,1
"4080",4080,500,0,0
"4081",4081,100,0.75,1
"4082",4082,100,0,0
"4083",4083,150,0.75,1
"4084",4084,150,0,0
"4085",4085,200,0.75,1
"4086",4086,200,0,0
"4087",4087,300,0.75,1
"4088",4088,300,0,0
"4089",4089,400,0.75,1
"4090",4090,400,0,0
"4091",4091,500,0.75,1
"4092",4092,500,0,0
"4093",4093,100,0.9,1
"4094",4094,100,0,0
"4095",4095,150,0.9,1
"4096",4096,150,0,0
"4097",4097,200,0.9,1
"4098",4098,200,0,0
"4099",4099,300,0.9,1
"4100",4100,300,0,0
"4101",4101,400,0.9,1
"4102",4102,400,0,0
"4103",4103,500,0.9,1
"4104",4104,500,0,0
"4105",4105,100,-0.9,1
"4106",4106,100,0,0
"4107",4107,150,-0.9,1
"4108",4108,150,0,0
"4109",4109,200,-0.9,1
"4110",4110,200,0,0
"4111",4111,300,-0.9,1
"4112",4112,300,0,0
"4113",4113,400,-0.9,1
"4114",4114,400,0,0
"4115",4115,500,-0.9,1
"4116",4116,500,0,0
"4117",4117,100,-0.75,1
"4118",4118,100,0,0
"4119",4119,150,-0.75,1
"4120",4120,150,0,0
"4121",4121,200,-0.75,1
"4122",4122,200,0,0
"4123",4123,300,-0.75,1
"4124",4124,300,0,0
"4125",4125,400,-0.75,1
"4126",4126,400,0,0
"4127",4127,500,-0.75,1
"4128",4128,500,0,0
"4129",4129,100,-0.5,1
"4130",4130,100,0,0
"4131",4131,150,-0.5,1
"4132",4132,150,0,0
"4133",4133,200,-0.5,1
"4134",4134,200,0,0
"4135",4135,300,-0.5,1
"4136",4136,300,0,0
"4137",4137,400,-0.5,1
"4138",4138,400,0,0
"4139",4139,500,-0.5,1
"4140",4140,500,0,0
"4141",4141,100,0.5,1
"4142",4142,100,0,0
"4143",4143,150,0.5,1
"4144",4144,150,0,0
"4145",4145,200,0.5,1
"4146",4146,200,0,0
"4147",4147,300,0.5,1
"4148",4148,300,0,0
"4149",4149,400,0.5,1
"4150",4150,400,0,0
"4151",4151,500,0.5,1
"4152",4152,500,0,0
"4153",4153,100,0.75,1
"4154",4154,100,0,0
"4155",4155,150,0.75,1
"4156",4156,150,0,0
"4157",4157,200,0.75,1
"4158",4158,200,0,0
"4159",4159,300,0.75,1
"4160",4160,300,0,0
"4161",4161,400,0.75,1
"4162",4162,400,0,0
"4163",4163,500,0.75,1
"4164",4164,500,0,0
"4165",4165,100,0.9,1
"4166",4166,100,0,0
"4167",4167,150,0.9,1
"4168",4168,150,0,0
"4169",4169,200,0.9,1
"4170",4170,200,0,0
"4171",4171,300,0.9,1
"4172",4172,300,0,0
"4173",4173,400,0.9,1
"4174",4174,400,0,0
"4175",4175,500,0.9,1
"4176",4176,500,0,0
"4177",4177,100,-0.9,1
"4178",4178,100,0,0
"4179",4179,150,-0.9,1
"4180",4180,150,0,0
"4181",4181,200,-0.9,1
"4182",4182,200,0,0
"4183",4183,300,-0.9,1
"4184",4184,300,0,0
"4185",4185,400,-0.9,1
"4186",4186,400,0,0
"4187",4187,500,-0.9,1
"4188",4188,500,0,0
"4189",4189,100,-0.75,1
"4190",4190,100,0,0
"4191",4191,150,-0.75,1
"4192",4192,150,0,0
"4193",4193,200,-0.75,1
"4194",4194,200,0,0
"4195",4195,300,-0.75,1
"4196",4196,300,0,0
"4197",4197,400,-0.75,1
"4198",4198,400,0,0
"4199",4199,500,-0.75,1
"4200",4200,500,0,0
"4201",4201,100,-0.5,1
"4202",4202,100,0,0
"4203",4203,150,-0.5,1
"4204",4204,150,0,0
"4205",4205,200,-0.5,1
"4206",4206,200,0,0
"4207",4207,300,-0.5,1
"4208",4208,300,0,0
"4209",4209,400,-0.5,1
"4210",4210,400,0,0
"4211",4211,500,-0.5,1
"4212",4212,500,0,0
"4213",4213,100,0.5,1
"4214",4214,100,0,0
"4215",4215,150,0.5,1
"4216",4216,150,0,0
"4217",4217,200,0.5,1
"4218",4218,200,0,0
"4219",4219,300,0.5,1
"4220",4220,300,0,0
"4221",4221,400,0.5,1
"4222",4222,400,0,0
"4223",4223,500,0.5,1
"4224",4224,500,0,0
"4225",4225,100,0.75,1
"4226",4226,100,0,0
"4227",4227,150,0.75,1
"4228",4228,150,0,0
"4229",4229,200,0.75,1
"4230",4230,200,0,0
"4231",4231,300,0.75,1
"4232",4232,300,0,0
"4233",4233,400,0.75,1
"4234",4234,400,0,0
"4235",4235,500,0.75,1
"4236",4236,500,0,0
"4237",4237,100,0.9,1
"4238",4238,100,0,0
"4239",4239,150,0.9,1
"4240",4240,150,0,0
"4241",4241,200,0.9,1
"4242",4242,200,0,0
"4243",4243,300,0.9,1
"4244",4244,300,0,0
"4245",4245,400,0.9,1
"4246",4246,400,0,0
"4247",4247,500,0.9,1
"4248",4248,500,0,0
"4249",4249,100,-0.9,1
"4250",4250,100,0,0
"4251",4251,150,-0.9,1
"4252",4252,150,0,0
"4253",4253,200,-0.9,1
"4254",4254,200,0,0
"4255",4255,300,-0.9,1
"4256",4256,300,0,0
"4257",4257,400,-0.9,1
"4258",4258,400,0,0
"4259",4259,500,-0.9,1
"4260",4260,500,0,0
"4261",4261,100,-0.75,1
"4262",4262,100,0,0
"4263",4263,150,-0.75,1
"4264",4264,150,0,0
"4265",4265,200,-0.75,1
"4266",4266,200,0,0
"4267",4267,300,-0.75,1
"4268",4268,300,0,0
"4269",4269,400,-0.75,1
"4270",4270,400,0,0
"4271",4271,500,-0.75,1
"4272",4272,500,0,0
"4273",4273,100,-0.5,1
"4274",4274,100,0,0
"4275",4275,150,-0.5,1
"4276",4276,150,0,0
"4277",4277,200,-0.5,1
"4278",4278,200,0,0
"4279",4279,300,-0.5,1
"4280",4280,300,0,0
"4281",4281,400,-0.5,1
"4282",4282,400,0,0
"4283",4283,500,-0.5,1
"4284",4284,500,0,0
"4285",4285,100,0.5,1
"4286",4286,100,0,0
"4287",4287,150,0.5,1
"4288",4288,150,0,0
"4289",4289,200,0.5,1
"4290",4290,200,0,0
"4291",4291,300,0.5,1
"4292",4292,300,0,0
"4293",4293,400,0.5,1
"4294",4294,400,0,0
"4295",4295,500,0.5,1
"4296",4296,500,0,0
"4297",4297,100,0.75,1
"4298",4298,100,0,0
"4299",4299,150,0.75,1
"4300",4300,150,0,0
"4301",4301,200,0.75,1
"4302",4302,200,0,0
"4303",4303,300,0.75,1
"4304",4304,300,0,0
"4305",4305,400,0.75,1
"4306",4306,400,0,0
"4307",4307,500,0.75,1
"4308",4308,500,0,0
"4309",4309,100,0.9,1
"4310",4310,100,0,0
"4311",4311,150,0.9,1
"4312",4312,150,0,0
"4313",4313,200,0.9,1
"4314",4314,200,0,0
"4315",4315,300,0.9,1
"4316",4316,300,0,0
"4317",4317,400,0.9,1
"4318",4318,400,0,0
"4319",4319,500,0.9,1
"4320",4320,500,0,0
"4321",4321,100,-0.9,1
"4322",4322,100,0,0
"4323",4323,150,-0.9,1
"4324",4324,150,0,0
"4325",4325,200,-0.9,1
"4326",4326,200,0,0
"4327",4327,300,-0.9,1
"4328",4328,300,0,0
"4329",4329,400,-0.9,1
"4330",4330,400,0,0
"4331",4331,500,-0.9,1
"4332",4332,500,0,0
"4333",4333,100,-0.75,1
"4334",4334,100,0,0
"4335",4335,150,-0.75,1
"4336",4336,150,0,0
"4337",4337,200,-0.75,1
"4338",4338,200,0,0
"4339",4339,300,-0.75,1
"4340",4340,300,0,0
"4341",4341,400,-0.75,1
"4342",4342,400,0,0
"4343",4343,500,-0.75,1
"4344",4344,500,0,0
"4345",4345,100,-0.5,1
"4346",4346,100,0,0
"4347",4347,150,-0.5,1
"4348",4348,150,0,0
"4349",4349,200,-0.5,1
"4350",4350,200,0,0
"4351",4351,300,-0.5,1
"4352",4352,300,0,0
"4353",4353,400,-0.5,1
"4354",4354,400,0,0
"4355",4355,500,-0.5,1
"4356",4356,500,0,0
"4357",4357,100,0.5,1
"4358",4358,100,0,0
"4359",4359,150,0.5,1
"4360",4360,150,0,0
"4361",4361,200,0.5,1
"4362",4362,200,0,0
"4363",4363,300,0.5,1
"4364",4364,300,0,0
"4365",4365,400,0.5,1
"4366",4366,400,0,0
"4367",4367,500,0.5,1
"4368",4368,500,0,0
"4369",4369,100,0.75,1
"4370",4370,100,0,0
"4371",4371,150,0.75,1
"4372",4372,150,0,0
"4373",4373,200,0.75,1
"4374",4374,200,0,0
"4375",4375,300,0.75,1
"4376",4376,300,0,0
"4377",4377,400,0.75,1
"4378",4378,400,0,0
"4379",4379,500,0.75,1
"4380",4380,500,0,0
"4381",4381,100,0.9,1
"4382",4382,100,0,0
"4383",4383,150,0.9,1
"4384",4384,150,0,0
"4385",4385,200,0.9,1
"4386",4386,200,0,0
"4387",4387,300,0.9,1
"4388",4388,300,0,0
"4389",4389,400,0.9,1
"4390",4390,400,0,0
"4391",4391,500,0.9,1
"4392",4392,500,0,0
"4393",4393,100,-0.9,1
"4394",4394,100,0,0
"4395",4395,150,-0.9,1
"4396",4396,150,0,0
"4397",4397,200,-0.9,1
"4398",4398,200,0,0
"4399",4399,300,-0.9,1
"4400",4400,300,0,0
"4401",4401,400,-0.9,1
"4402",4402,400,0,0
"4403",4403,500,-0.9,1
"4404",4404,500,0,0
"4405",4405,100,-0.75,1
"4406",4406,100,0,0
"4407",4407,150,-0.75,1
"4408",4408,150,0,0
"4409",4409,200,-0.75,1
"4410",4410,200,0,0
"4411",4411,300,-0.75,1
"4412",4412,300,0,0
"4413",4413,400,-0.75,1
"4414",4414,400,0,0
"4415",4415,500,-0.75,1
"4416",4416,500,0,0
"4417",4417,100,-0.5,1
"4418",4418,100,0,0
"4419",4419,150,-0.5,1
"4420",4420,150,0,0
"4421",4421,200,-0.5,1
"4422",4422,200,0,0
"4423",4423,300,-0.5,1
"4424",4424,300,0,0
"4425",4425,400,-0.5,1
"4426",4426,400,0,0
"4427",4427,500,-0.5,1
"4428",4428,500,0,0
"4429",4429,100,0.5,1
"4430",4430,100,0,0
"4431",4431,150,0.5,1
"4432",4432,150,0,0
"4433",4433,200,0.5,1
"4434",4434,200,0,0
"4435",4435,300,0.5,1
"4436",4436,300,0,0
"4437",4437,400,0.5,1
"4438",4438,400,0,0
"4439",4439,500,0.5,1
"4440",4440,500,0,0
"4441",4441,100,0.75,1
"4442",4442,100,0,0
"4443",4443,150,0.75,1
"4444",4444,150,0,0
"4445",4445,200,0.75,1
"4446",4446,200,0,0
"4447",4447,300,0.75,1
"4448",4448,300,0,0
"4449",4449,400,0.75,1
"4450",4450,400,0,0
"4451",4451,500,0.75,1
"4452",4452,500,0,0
"4453",4453,100,0.9,1
"4454",4454,100,0,0
"4455",4455,150,0.9,1
"4456",4456,150,0,0
"4457",4457,200,0.9,1
"4458",4458,200,0,0
"4459",4459,300,0.9,1
"4460",4460,300,0,0
"4461",4461,400,0.9,1
"4462",4462,400,0,0
"4463",4463,500,0.9,1
"4464",4464,500,0,0
"4465",4465,100,-0.9,1
"4466",4466,100,0,0
"4467",4467,150,-0.9,1
"4468",4468,150,0,0
"4469",4469,200,-0.9,1
"4470",4470,200,0,0
"4471",4471,300,-0.9,1
"4472",4472,300,0,0
"4473",4473,400,-0.9,1
"4474",4474,400,0,0
"4475",4475,500,-0.9,1
"4476",4476,500,0,0
"4477",4477,100,-0.75,1
"4478",4478,100,0,0
"4479",4479,150,-0.75,1
"4480",4480,150,0,0
"4481",4481,200,-0.75,1
"4482",4482,200,0,0
"4483",4483,300,-0.75,1
"4484",4484,300,0,0
"4485",4485,400,-0.75,1
"4486",4486,400,0,0
"4487",4487,500,-0.75,1
"4488",4488,500,0,0
"4489",4489,100,-0.5,1
"4490",4490,100,0,0
"4491",4491,150,-0.5,1
"4492",4492,150,0,0
"4493",4493,200,-0.5,1
"4494",4494,200,0,0
"4495",4495,300,-0.5,1
"4496",4496,300,0,0
"4497",4497,400,-0.5,1
"4498",4498,400,0,0
"4499",4499,500,-0.5,1
"4500",4500,500,0,0
"4501",4501,100,0.5,1
"4502",4502,100,0,0
"4503",4503,150,0.5,1
"4504",4504,150,0,0
"4505",4505,200,0.5,1
"4506",4506,200,0,0
"4507",4507,300,0.5,1
"4508",4508,300,0,0
"4509",4509,400,0.5,1
"4510",4510,400,0,0
"4511",4511,500,0.5,1
"4512",4512,500,0,0
"4513",4513,100,0.75,1
"4514",4514,100,0,0
"4515",4515,150,0.75,1
"4516",4516,150,0,0
"4517",4517,200,0.75,1
"4518",4518,200,0,0
"4519",4519,300,0.75,1
"4520",4520,300,0,0
"4521",4521,400,0.75,1
"4522",4522,400,0,0
"4523",4523,500,0.75,1
"4524",4524,500,0,0
"4525",4525,100,0.9,1
"4526",4526,100,0,0
"4527",4527,150,0.9,1
"4528",4528,150,0,0
"4529",4529,200,0.9,1
"4530",4530,200,0,0
"4531",4531,300,0.9,1
"4532",4532,300,0,0
"4533",4533,400,0.9,1
"4534",4534,400,0,0
"4535",4535,500,0.9,1
"4536",4536,500,0,0
"4537",4537,100,-0.9,1
"4538",4538,100,0,0
"4539",4539,150,-0.9,1
"4540",4540,150,0,0
"4541",4541,200,-0.9,1
"4542",4542,200,0,0
"4543",4543,300,-0.9,1
"4544",4544,300,0,0
"4545",4545,400,-0.9,1
"4546",4546,400,0,0
"4547",4547,500,-0.9,1
"4548",4548,500,0,0
"4549",4549,100,-0.75,1
"4550",4550,100,0,0
"4551",4551,150,-0.75,1
"4552",4552,150,0,0
"4553",4553,200,-0.75,1
"4554",4554,200,0,0
"4555",4555,300,-0.75,1
"4556",4556,300,0,0
"4557",4557,400,-0.75,1
"4558",4558,400,0,0
"4559",4559,500,-0.75,1
"4560",4560,500,0,0
"4561",4561,100,-0.5,1
"4562",4562,100,0,0
"4563",4563,150,-0.5,1
"4564",4564,150,0,0
"4565",4565,200,-0.5,1
"4566",4566,200,0,0
"4567",4567,300,-0.5,1
"4568",4568,300,0,0
"4569",4569,400,-0.5,1
"4570",4570,400,0,0
"4571",4571,500,-0.5,1
"4572",4572,500,0,0
"4573",4573,100,0.5,1
"4574",4574,100,0,0
"4575",4575,150,0.5,1
"4576",4576,150,0,0
"4577",4577,200,0.5,1
"4578",4578,200,0,0
"4579",4579,300,0.5,1
"4580",4580,300,0,0
"4581",4581,400,0.5,1
"4582",4582,400,0,0
"4583",4583,500,0.5,1
"4584",4584,500,0,0
"4585",4585,100,0.75,1
"4586",4586,100,0,0
"4587",4587,150,0.75,1
"4588",4588,150,0,0
"4589",4589,200,0.75,1
"4590",4590,200,0,0
"4591",4591,300,0.75,1
"4592",4592,300,0,0
"4593",4593,400,0.75,1
"4594",4594,400,0,0
"4595",4595,500,0.75,1
"4596",4596,500,0,0
"4597",4597,100,0.9,1
"4598",4598,100,0,0
"4599",4599,150,0.9,1
"4600",4600,150,0,0
"4601",4601,200,0.9,1
"4602",4602,200,0,0
"4603",4603,300,0.9,1
"4604",4604,300,0,0
"4605",4605,400,0.9,1
"4606",4606,400,0,0
"4607",4607,500,0.9,1
"4608",4608,500,0,0
"4609",4609,100,-0.9,1
"4610",4610,100,0,0
"4611",4611,150,-0.9,1
"4612",4612,150,0,0
"4613",4613,200,-0.9,1
"4614",4614,200,0,0
"4615",4615,300,-0.9,1
"4616",4616,300,0,0
"4617",4617,400,-0.9,1
"4618",4618,400,0,0
"4619",4619,500,-0.9,1
"4620",4620,500,0,0
"4621",4621,100,-0.75,1
"4622",4622,100,0,0
"4623",4623,150,-0.75,1
"4624",4624,150,0,0
"4625",4625,200,-0.75,1
"4626",4626,200,0,0
"4627",4627,300,-0.75,1
"4628",4628,300,0,0
"4629",4629,400,-0.75,1
"4630",4630,400,0,0
"4631",4631,500,-0.75,1
"4632",4632,500,0,0
"4633",4633,100,-0.5,1
"4634",4634,100,0,0
"4635",4635,150,-0.5,1
"4636",4636,150,0,0
"4637",4637,200,-0.5,1
"4638",4638,200,0,0
"4639",4639,300,-0.5,1
"4640",4640,300,0,0
"4641",4641,400,-0.5,1
"4642",4642,400,0,0
"4643",4643,500,-0.5,1
"4644",4644,500,0,0
"4645",4645,100,0.5,1
"4646",4646,100,0,0
"4647",4647,150,0.5,1
"4648",4648,150,0,0
"4649",4649,200,0.5,1
"4650",4650,200,0,0
"4651",4651,300,0.5,1
"4652",4652,300,0,0
"4653",4653,400,0.5,1
"4654",4654,400,0,0
"4655",4655,500,0.5,1
"4656",4656,500,0,0
"4657",4657,100,0.75,1
"4658",4658,100,0,0
"4659",4659,150,0.75,1
"4660",4660,150,0,0
"4661",4661,200,0.75,1
"4662",4662,200,0,0
"4663",4663,300,0.75,1
"4664",4664,300,0,0
"4665",4665,400,0.75,1
"4666",4666,400,0,0
"4667",4667,500,0.75,1
"4668",4668,500,0,0
"4669",4669,100,0.9,1
"4670",4670,100,0,0
"4671",4671,150,0.9,1
"4672",4672,150,0,0
"4673",4673,200,0.9,1
"4674",4674,200,0,0
"4675",4675,300,0.9,1
"4676",4676,300,0,0
"4677",4677,400,0.9,1
"4678",4678,400,0,0
"4679",4679,500,0.9,1
"4680",4680,500,0,0
"4681",4681,100,-0.9,1
"4682",4682,100,0,0
"4683",4683,150,-0.9,1
"4684",4684,150,0,0
"4685",4685,200,-0.9,1
"4686",4686,200,0,0
"4687",4687,300,-0.9,1
"4688",4688,300,0,0
"4689",4689,400,-0.9,1
"4690",4690,400,0,0
"4691",4691,500,-0.9,1
"4692",4692,500,0,0
"4693",4693,100,-0.75,1
"4694",4694,100,0,0
"4695",4695,150,-0.75,1
"4696",4696,150,0,0
"4697",4697,200,-0.75,1
"4698",4698,200,0,0
"4699",4699,300,-0.75,1
"4700",4700,300,0,0
"4701",4701,400,-0.75,1
"4702",4702,400,0,0
"4703",4703,500,-0.75,1
"4704",4704,500,0,0
"4705",4705,100,-0.5,1
"4706",4706,100,0,0
"4707",4707,150,-0.5,1
"4708",4708,150,0,0
"4709",4709,200,-0.5,1
"4710",4710,200,0,0
"4711",4711,300,-0.5,1
"4712",4712,300,0,0
"4713",4713,400,-0.5,1
"4714",4714,400,0,0
"4715",4715,500,-0.5,1
"4716",4716,500,0,0
"4717",4717,100,0.5,1
"4718",4718,100,0,0
"4719",4719,150,0.5,1
"4720",4720,150,0,0
"4721",4721,200,0.5,1
"4722",4722,200,0,0
"4723",4723,300,0.5,1
"4724",4724,300,0,0
"4725",4725,400,0.5,1
"4726",4726,400,0,0
"4727",4727,500,0.5,1
"4728",4728,500,0,0
"4729",4729,100,0.75,1
"4730",4730,100,0,0
"4731",4731,150,0.75,1
"4732",4732,150,0,0
"4733",4733,200,0.75,1
"4734",4734,200,0,0
"4735",4735,300,0.75,1
"4736",4736,300,0,0
"4737",4737,400,0.75,1
"4738",4738,400,0,0
"4739",4739,500,0.75,1
"4740",4740,500,0,0
"4741",4741,100,0.9,1
"4742",4742,100,0,0
"4743",4743,150,0.9,1
"4744",4744,150,0,0
"4745",4745,200,0.9,1
"4746",4746,200,0,0
"4747",4747,300,0.9,1
"4748",4748,300,0,0
"4749",4749,400,0.9,1
"4750",4750,400,0,0
"4751",4751,500,0.9,1
"4752",4752,500,0,0
"4753",4753,100,-0.9,1
"4754",4754,100,0,0
"4755",4755,150,-0.9,1
"4756",4756,150,0,0
"4757",4757,200,-0.9,1
"4758",4758,200,0,0
"4759",4759,300,-0.9,1
"4760",4760,300,0,0
"4761",4761,400,-0.9,1
"4762",4762,400,0,0
"4763",4763,500,-0.9,1
"4764",4764,500,0,0
"4765",4765,100,-0.75,1
"4766",4766,100,0,0
"4767",4767,150,-0.75,1
"4768",4768,150,0,0
"4769",4769,200,-0.75,1
"4770",4770,200,0,0
"4771",4771,300,-0.75,1
"4772",4772,300,0,0
"4773",4773,400,-0.75,1
"4774",4774,400,0,0
"4775",4775,500,-0.75,1
"4776",4776,500,0,0
"4777",4777,100,-0.5,1
"4778",4778,100,0,0
"4779",4779,150,-0.5,1
"4780",4780,150,0,0
"4781",4781,200,-0.5,1
"4782",4782,200,0,0
"4783",4783,300,-0.5,1
"4784",4784,300,0,0
"4785",4785,400,-0.5,1
"4786",4786,400,0,0
"4787",4787,500,-0.5,1
"4788",4788,500,0,0
"4789",4789,100,0.5,1
"4790",4790,100,0,0
"4791",4791,150,0.5,1
"4792",4792,150,0,0
"4793",4793,200,0.5,1
"4794",4794,200,0,0
"4795",4795,300,0.5,1
"4796",4796,300,0,0
"4797",4797,400,0.5,1
"4798",4798,400,0,0
"4799",4799,500,0.5,1
"4800",4800,500,0,0
"4801",4801,100,0.75,1
"4802",4802,100,0,0
"4803",4803,150,0.75,1
"4804",4804,150,0,0
"4805",4805,200,0.75,1
"4806",4806,200,0,0
"4807",4807,300,0.75,1
"4808",4808,300,0,0
"4809",4809,400,0.75,1
"4810",4810,400,0,0
"4811",4811,500,0.75,1
"4812",4812,500,0,0
"4813",4813,100,0.9,1
"4814",4814,100,0,0
"4815",4815,150,0.9,1
"4816",4816,150,0,0
"4817",4817,200,0.9,1
"4818",4818,200,0,0
"4819",4819,300,0.9,1
"4820",4820,300,0,0
"4821",4821,400,0.9,1
"4822",4822,400,0,0
"4823",4823,500,0.9,1
"4824",4824,500,0,0
"4825",4825,100,-0.9,1
"4826",4826,100,0,0
"4827",4827,150,-0.9,1
"4828",4828,150,0,0
"4829",4829,200,-0.9,1
"4830",4830,200,0,0
"4831",4831,300,-0.9,1
"4832",4832,300,0,0
"4833",4833,400,-0.9,1
"4834",4834,400,0,0
"4835",4835,500,-0.9,1
"4836",4836,500,0,0
"4837",4837,100,-0.75,1
"4838",4838,100,0,0
"4839",4839,150,-0.75,1
"4840",4840,150,0,0
"4841",4841,200,-0.75,1
"4842",4842,200,0,0
"4843",4843,300,-0.75,1
"4844",4844,300,0,0
"4845",4845,400,-0.75,1
"4846",4846,400,0,0
"4847",4847,500,-0.75,1
"4848",4848,500,0,0
"4849",4849,100,-0.5,1
"4850",4850,100,0,0
"4851",4851,150,-0.5,1
"4852",4852,150,0,0
"4853",4853,200,-0.5,1
"4854",4854,200,0,0
"4855",4855,300,-0.5,1
"4856",4856,300,0,0
"4857",4857,400,-0.5,1
"4858",4858,400,0,0
"4859",4859,500,-0.5,1
"4860",4860,500,0,0
"4861",4861,100,0.5,1
"4862",4862,100,0,0
"4863",4863,150,0.5,1
"4864",4864,150,0,0
"4865",4865,200,0.5,1
"4866",4866,200,0,0
"4867",4867,300,0.5,1
"4868",4868,300,0,0
"4869",4869,400,0.5,1
"4870",4870,400,0,0
"4871",4871,500,0.5,1
"4872",4872,500,0,0
"4873",4873,100,0.75,1
"4874",4874,100,0,0
"4875",4875,150,0.75,1
"4876",4876,150,0,0
"4877",4877,200,0.75,1
"4878",4878,200,0,0
"4879",4879,300,0.75,1
"4880",4880,300,0,0
"4881",4881,400,0.75,1
"4882",4882,400,0,0
"4883",4883,500,0.75,1
"4884",4884,500,0,0
"4885",4885,100,0.9,1
"4886",4886,100,0,0
"4887",4887,150,0.9,1
"4888",4888,150,0,0
"4889",4889,200,0.9,1
"4890",4890,200,0,0
"4891",4891,300,0.9,1
"4892",4892,300,0,0
"4893",4893,400,0.9,1
"4894",4894,400,0,0
"4895",4895,500,0.9,1
"4896",4896,500,0,0
"4897",4897,100,-0.9,1
"4898",4898,100,0,0
"4899",4899,150,-0.9,1
"4900",4900,150,0,0
"4901",4901,200,-0.9,1
"4902",4902,200,0,0
"4903",4903,300,-0.9,1
"4904",4904,300,0,0
"4905",4905,400,-0.9,1
"4906",4906,400,0,0
"4907",4907,500,-0.9,1
"4908",4908,500,0,0
"4909",4909,100,-0.75,1
"4910",4910,100,0,0
"4911",4911,150,-0.75,1
"4912",4912,150,0,0
"4913",4913,200,-0.75,1
"4914",4914,200,0,0
"4915",4915,300,-0.75,1
"4916",4916,300,0,0
"4917",4917,400,-0.75,1
"4918",4918,400,0,0
"4919",4919,500,-0.75,1
"4920",4920,500,0,0
"4921",4921,100,-0.5,1
"4922",4922,100,0,0
"4923",4923,150,-0.5,1
"4924",4924,150,0,0
"4925",4925,200,-0.5,1
"4926",4926,200,0,0
"4927",4927,300,-0.5,1
"4928",4928,300,0,0
"4929",4929,400,-0.5,1
"4930",4930,400,0,0
"4931",4931,500,-0.5,1
"4932",4932,500,0,0
"4933",4933,100,0.5,1
"4934",4934,100,0,0
"4935",4935,150,0.5,1
"4936",4936,150,0,0
"4937",4937,200,0.5,1
"4938",4938,200,0,0
"4939",4939,300,0.5,1
"4940",4940,300,0,0
"4941",4941,400,0.5,1
"4942",4942,400,0,0
"4943",4943,500,0.5,1
"4944",4944,500,0,0
"4945",4945,100,0.75,1
"4946",4946,100,0,0
"4947",4947,150,0.75,1
"4948",4948,150,0,0
"4949",4949,200,0.75,1
"4950",4950,200,0,0
"4951",4951,300,0.75,1
"4952",4952,300,0,0
"4953",4953,400,0.75,1
"4954",4954,400,0,0
"4955",4955,500,0.75,1
"4956",4956,500,0,0
"4957",4957,100,0.9,1
"4958",4958,100,0,0
"4959",4959,150,0.9,1
"4960",4960,150,0,0
"4961",4961,200,0.9,1
"4962",4962,200,0,0
"4963",4963,300,0.9,1
"4964",4964,300,0,0
"4965",4965,400,0.9,1
"4966",4966,400,0,0
"4967",4967,500,0.9,1
"4968",4968,500,0,0
"4969",4969,100,-0.9,1
"4970",4970,100,0,0
"4971",4971,150,-0.9,1
"4972",4972,150,0,0
"4973",4973,200,-0.9,1
"4974",4974,200,0,0
"4975",4975,300,-0.9,1
"4976",4976,300,0,0
"4977",4977,400,-0.9,1
"4978",4978,400,0,0
"4979",4979,500,-0.9,1
"4980",4980,500,0,0
"4981",4981,100,-0.75,1
"4982",4982,100,0,0
"4983",4983,150,-0.75,1
"4984",4984,150,0,0
"4985",4985,200,-0.75,1
"4986",4986,200,0,0
"4987",4987,300,-0.75,1
"4988",4988,300,0,0
"4989",4989,400,-0.75,1
"4990",4990,400,0,0
"4991",4991,500,-0.75,1
"4992",4992,500,0,0
"4993",4993,100,-0.5,1
"4994",4994,100,0,0
"4995",4995,150,-0.5,1
"4996",4996,150,0,0
"4997",4997,200,-0.5,1
"4998",4998,200,0,0
"4999",4999,300,-0.5,1
"5000",5000,300,0,0
"5001",5001,400,-0.5,1
"5002",5002,400,0,0
"5003",5003,500,-0.5,1
"5004",5004,500,0,0
"5005",5005,100,0.5,1
"5006",5006,100,0,0
"5007",5007,150,0.5,1
"5008",5008,150,0,0
"5009",5009,200,0.5,1
"5010",5010,200,0,0
"5011",5011,300,0.5,1
"5012",5012,300,0,0
"5013",5013,400,0.5,1
"5014",5014,400,0,0
"5015",5015,500,0.5,1
"5016",5016,500,0,0
"5017",5017,100,0.75,1
"5018",5018,100,0,0
"5019",5019,150,0.75,1
"5020",5020,150,0,0
"5021",5021,200,0.75,1
"5022",5022,200,0,0
"5023",5023,300,0.75,1
"5024",5024,300,0,0
"5025",5025,400,0.75,1
"5026",5026,400,0,0
"5027",5027,500,0.75,1
"5028",5028,500,0,0
"5029",5029,100,0.9,1
"5030",5030,100,0,0
"5031",5031,150,0.9,1
"5032",5032,150,0,0
"5033",5033,200,0.9,1
"5034",5034,200,0,0
"5035",5035,300,0.9,1
"5036",5036,300,0,0
"5037",5037,400,0.9,1
"5038",5038,400,0,0
"5039",5039,500,0.9,1
"5040",5040,500,0,0
"5041",5041,100,-0.9,1
"5042",5042,100,0,0
"5043",5043,150,-0.9,1
"5044",5044,150,0,0
